0.002754781,0.063727455
0.004929586,0.051703407
0.005341569,0.038476954
0.006147111,0.069739479
0.01089023,0.081763527
0.011800365,0.06252505
0.015471858,0.070941884
0.017277176,0.091382766
0.018721091,0.061322645
0.021116344,0.063727455
0.024793367,0.091382766
0.024793367,0.101002004
0.02853236,0.088977956
0.033166311,0.117835671
0.034872546,0.107014028
0.039334283,0.078156313
0.043485476,0.096192385
0.043485476,0.115430862
0.045266136,0.088977956
0.04807477,0.144288577
0.050547968,0.081763527
0.055324741,0.134669339
0.0575902,0.086573146
0.062403216,0.119038076
0.069684671,0.138276553
0.077815755,0.115430862
0.083477345,0.163527054
0.089550851,0.133466934
0.090453841,0.115430862
0.096066243,0.091382766
0.099001711,0.141883768
0.107275634,0.12745491
0.119792981,0.144288577
0.127225792,0.168336673
0.139248604,0.165931864
0.143503583,0.115430862
0.180750959,0.173146293
0.18441456,0.161122244
0.191966038,0.129859719
0.191966038,0.180360721
0.201841699,0.151503006
0.246693021,0.183967936
0.249180562,0.199599198
0.267310027,0.149098196
0.267310027,0.135871743
0.267310027,0.204408818
0.283895848,0.181563126
0.323447591,0.22244489
0.333331086,0.150300601
0.336692247,0.198396794
0.350479249,0.191182365
0.399307245,0.228456914
0.454937849,0.209218437
0.459525238,0.244088176
0.483165438,0.173146293
0.488037461,0.230861723
0.518318786,0.215230461
0.584634623,0.257314629
0.627170498,0.247695391
0.714546508,0.211623246
0.721751674,0.271743487
0.766534296,0.260921844
0.882132391,0.251302605
0.985063103,0.287374749
1.005029129,0.272945892
1.005029129,0.309018036
1.180036457,0.310220441
1.253254336,0.322244489
1.331015174,0.288577154
1.427854964,0.304208417
1.471485515,0.342685371
1.853420047,0.333066132
2.220267126,0.404008016
2.288111186,0.330661323
2.40582269,0.370340681
2.430081924,0.34749499
2.606885788,0.363126253
2.940421476,0.389579158
3.122866198,0.396793587
3.452441764,0.370340681
4.219610177,0.399198397
4.219610177,0.413627255
4.5722579,0.418436874
4.711971059,0.425651303
5.261782565,0.446092184
6.366805293,0.425651303
6.366805293,0.449699399
7.626985859,0.461723447
8.019354896,0.465330661
11.05536243,0.483366733
11.50806162,0.50501002
16.68100537,0.50501002
