-0.244200244,0.037558685
0,0.122065728
0.488400488,0.20657277
0.732600733,0.291079812
1.221001221,0.384976526
1.709401709,0.497652582
2.197802198,0.610328638
2.93040293,0.732394366
3.663003663,0.798122066
4.63980464,0.873239437
5.372405372,0.938967136
6.593406593,1.004694836
7.814407814,1.089201878
9.27960928,1.145539906
10.74481074,1.230046948
12.6984127,1.314553991
14.65201465,1.408450704
16.84981685,1.483568075
18.55921856,1.558685446
20.51282051,1.624413146
22.46642247,1.708920188
24.17582418,1.765258216
25.88522589,1.840375587
27.35042735,1.896713615
28.81562882,1.953051643
30.52503053,2.018779343
31.74603175,2.0657277
33.45543346,2.131455399
35.16483516,2.20657277
36.63003663,2.281690141
38.58363858,2.366197183
40.29304029,2.450704225
42.002442,2.535211268
43.22344322,2.610328638
44.68864469,2.685446009
46.15384615,2.779342723
47.86324786,2.854460094
49.32844933,2.96713615
50.79365079,3.061032864
52.25885226,3.17370892
54.21245421,3.295774648
55.67765568,3.408450704
56.8986569,3.511737089
57.87545788,3.624413146
59.34065934,3.746478873
60.56166056,3.868544601
61.29426129,3.971830986
62.51526252,4.093896714
63.49206349,4.225352113
64.46886447,4.366197183
65.93406593,4.535211268
67.15506716,4.685446009
68.13186813,4.835680751
68.86446886,5.004694836
69.84126984,5.154929577
70.57387057,5.286384977
71.06227106,5.417840376
71.79487179,5.558685446
72.52747253,5.690140845
73.26007326,5.821596244
